,date,contents,city,city_in_disaster
9,2019-03-16T19:26:00.000Z,"Please help out if you can!

Here are details for tomorrow:

Flood Victim Dropoff
8AM to 6PM
UBT Sports Complex
21015 Cumberland dr -Elkhorn
Needed Items:
Water 
Non-Perishable Food
Toiletries

Please help the people in need!!!",omaha,1
10,2019-03-16T20:21:32.000Z,"please pray for the state of nebraska... We are losing homes, people, land, animals etc. Extreme flooding is taking over and we need some light shown over our state ",omaha,1
11,2019-03-16T02:30:16.000Z,"*me playing w my parents cat*: aww lucy looks so skinny!!
my stepmom: yeah she has kidney disease 
me: omg mood",omaha,1
12,2019-03-17T03:06:14.000Z,What did you do on your Saturday night?  I spent the last three hours with my parents!  Best. Saturday. Night. Ever. ,omaha,1
26,2019-03-17T02:46:17.000Z," #ACCTourney CHAMPS! Now it's time for the big dance.
#Duke #SI6HTS",omaha,1
27,2019-03-17T16:44:28.000Z,Stay home all day and don’t go out this evening. A lot of people making bad decisions behind the wheel out there today. #StPatricksDay,omaha,1
28,2019-03-17T03:09:16.000Z,"Final:

Ankeny 10 - Burke 9

On to the next one.",omaha,1
45,2019-03-16T14:50:02.000Z,"And the lord said Nebraska, how ya doin down there? Little flood sound good? Oki doki loki ",omaha,1
46,2019-03-17T12:43:46.000Z,"Just because you’re drunk and it’s st patty’s day doesn’t mean you gotta make out with someone ugly today people, I’ll do that for you guys",omaha,1
47,2019-03-16T04:45:44.000Z,Crying because I bought a pair of size 6 jeans today and they fit. I haven't worn a 6 since high school.,omaha,1
48,2019-03-16T02:36:31.000Z,"Me: Do you know if we have any command strips? 
17 year old brother: What is that? Oh... like... a tampon pad?",omaha,1
80,2019-03-17T06:41:10.000Z,Still can’t believe my dude Mac Miller is dead,omaha,1
81,2019-03-17T15:46:58.000Z,I really miss my friends,omaha,1
82,2019-03-16T02:08:25.000Z,Lemme drive da boat,omaha,1
83,2019-03-17T16:29:16.000Z,It’s just not worth it anymore,omaha,1
84,2019-03-17T17:45:09.000Z,"Beast Youth Hoops sends love & support to all of those affected by the historic flooding happening across NE including our own 
@Renner1Mike
!

Tonight’s year end event is on as scheduled! 5-7pm at East. Gyms will be open, mini clinic, snacks, & fun! You can return uniforms, too!",omaha,1
85,2019-03-17T12:50:04.000Z,"Mom: Marc, do you want to send makenna’s grad party invites to any of your friends? 

Dad: I have a lot of friends 

Mom: ok but do u want them coming to the party?  

Dad: no.. I just want u to know that I have a lot of friends",omaha,1
86,2019-03-17T15:56:02.000Z,Bars?,omaha,1
87,2019-03-16T20:50:57.000Z,overheard this girl on the phone say “i’m going to take a shower & cry” and same,omaha,1
106,2019-03-17T17:25:37.000Z,Unpopular opinion: St Patty’s Day is over hyped and not fun at all. It’s like a giant frat party with ear bleeding Irish music.,omaha,1
107,2019-03-17T03:34:25.000Z,"Think we could get a Twitter campaign started to get 
@sleepingatlast
 to do a cover of #babyshark?",omaha,1
108,2019-03-16T00:25:02.000Z,Omaha makes me feel trapped,omaha,1
109,2019-03-17T12:20:00.000Z,Lastnight Derek kept whispering “Mackenzie Anne Redmond” I’ve never been so damn happy in my life,omaha,1
129,2019-03-16T20:52:26.000Z,"#nebpreps Prep 8, BW 3. FINAL.",omaha,1
130,2019-03-16T17:49:17.000Z,I’m currently studying to be a High School History teacher. Do I want to have to take a gun to school to have to protect my kids? No. Do I want a student to somehow have access to that gun? No. DO NOT arm teachers. Please. This. Is. Not. The. Answer.,omaha,1
131,2019-03-16T17:44:52.000Z, to hoop,omaha,1
132,2019-03-17T11:48:36.000Z,Just got word the SAC Gate and STRATCOM Parking Lot 6 are closed until further notice- enter the Base through the Kenny Gate (aka the Flag Gate)...,omaha,1
152,2019-03-17T01:00:57.000Z,Omaha roads is like playing real life Mario Cart,omaha,1
153,2019-03-17T19:52:55.000Z,happy st. patty’s day i just used beer to put on a temporary tattoo,omaha,1
154,2019-03-17T22:17:14.000Z,My sanity is honestly compromised this weekend. I am truly about to burst.,omaha,1
155,2019-03-16T00:39:50.000Z,"Okay, hear me out. It’s a restaurant, but for Doritos ",omaha,1
189,2019-03-16T05:44:12.000Z,"1/2 Are you aware of the historic flooding occurring in Nebraska?
Can't blame you if you're not. It's been barely mentioned on the national news. 
Bridges and roads washed away, dams inundated and destroyed, towns and cities awash with flood waters.",omaha,1
190,2019-03-17T22:55:45.000Z,There is literally never a reason to abandon your pet. Take them to a shelter. Its free. You asswipes.,omaha,1
191,2019-03-17T16:30:24.000Z,I cant believe I might really be getting my dream wheels,omaha,1
192,2019-03-16T23:14:46.000Z,"Dude the kitchen guy is listening to a SHINEDOWN DUBSTEP REMIX

I’m quitting",omaha,1
193,2019-03-17T09:38:29.000Z,taking my friends to the airport always makes me so sad. I know they’re coming back but stillllllll my heart :(,omaha,1
194,2019-03-16T20:57:34.000Z,"What an amazing day of competition!! So many of our kids competing in their first high school meet! Many Top 12 finishes!!! Great things to come!!! 
@SraSchultz
 @ArlenQuinn
 @kmartin_5 
@MessierMath",omaha,1
195,2019-03-16T07:53:16.000Z,"*EVERYONE* 

“DIEGO, ARE YOU HOMOSEXUAL?”

ME: ‘I LIKE TO KEEP ‘EM GUESSING HAHAHAHAHA ‘",omaha,1
196,2019-03-16T23:42:53.000Z,masons new favorite thing is to pretend like he can’t hear me when i ask questions and just not respond to be funny so excuse me while i rip my hair out,omaha,1
216,2019-03-17T22:42:04.000Z,can someone come get me i am not having fun anymore,omaha,1
217,2019-03-17T16:27:08.000Z,my roommate blacked out yesterday and got married,omaha,1
218,2019-03-16T21:20:48.000Z,Baseball: Westside opened the 2019 season with a 12-0 win over Lincoln Northeast this afternoon in five innings! #rollside,omaha,1
219,2019-03-17T19:18:20.000Z,Woke up and had a box of lucky charms with horchata and Jameson instead of milk. It’s a fookin celebration.,omaha,1
239,2019-03-17T18:52:47.000Z,"5:45am Prep Edge Group
 due to most of you being on spring break we will offer a 7:45am group 
@elkhorntraining
 this week M/T/TH/F and we WILL also still have the regular time of 5:45am for those not on spring break! Enjoy the extra 2 hours of sleep but be ready to grind!",omaha,1
240,2019-03-17T06:23:06.000Z,“I Wanna Dance With Somebody” by Whitney Houston is my JAM. Any time. Any place.,omaha,1
241,2019-03-16T10:13:20.000Z,"We will be making to trip to Concordia in Seward. We will take I-80 to highway 34. Both are open, 34 is closed on the west side of Seward.",omaha,1
242,2019-03-16T23:44:54.000Z,Iowa State proving they could be SCARY good in the big dance ,omaha,1
262,2019-03-16T16:49:56.000Z,"There are some social media comments that drinking water is not safe and/or running low in Omaha. This is not correct, there is no threat to the drinking water supply. #OPD",omaha,1
263,2019-03-17T23:59:16.000Z,jennas mom just asked my nationality sorry i’m mexican and german i know i dont represent it well,omaha,1
264,2019-03-16T18:14:29.000Z,Hey what’s up yes I spilled chicken noodle soup all over the front of my apron welcome to Lush!!!,omaha,1
265,2019-03-17T23:12:00.000Z,Fuck this 1hr 20 min long online lecture & 10 multiple choice questions + essay I have due at midnight.,omaha,1
300,2019-03-17T04:56:45.000Z,can lactose intolerant people produce milk?,omaha,1
301,2019-03-17T01:12:57.000Z,"Congratulations to the @CUknights for punching their ticket to the 2019 NCAA Womens Frozen Four. So proud to work with you, now give them hell ladies!!!! #NoWhiteBuckets #HHdFamily",omaha,1
302,2019-03-16T20:04:32.000Z,Home in the Good Life. ,omaha,1
303,2019-03-17T19:23:31.000Z,"Ya know how artists all say to support local and buy from small businesses, buy from your friends if they make art, well same goes for me, if you're going to buy a car and give someone your business it might as well be me. Plus we all know I'll take care of you.",omaha,1
304,2019-03-16T15:04:29.000Z,Twitter fam - my grandparents house in Plattsmouth burned down last night from #NebraskaFlooding. Everyone is ok but they lost everything. We’re searching for some heavy duty flannels for my gpa bc that’s all he wears. If you have any to donate please DM me!,omaha,1
305,2019-03-16T02:37:43.000Z,"MY PUBLIC PERSONA IS THAT I’M KIND OF AN ASSHOLE

BUT WHENEVER I COME BACK TO CB, MY NEPHEW MAKES MY HEART MELT HAHAHAHHA 

PLUS I GET TO SEE MY MOM & THAT IMPROVES MY MENTAL HEALTH 10000%

I AM GARBAGE, BUT WHEN I GET TO HANGOUT WITH BOTH, IT MAKES ME FEEL A LIL BETTER GAGAGAGA",omaha,1
323,2019-03-16T18:58:54.000Z,On my way to go to a casino for the first time and had to pull over and call 911 because I saw this semi catch on fire ,omaha,1
324,2019-03-16T20:03:20.000Z,you do realize nebraska floods are going to raise your meat prices and gas prices??? why tf does no one but the midwest fucking care... like this shit is way more important than when it snowed in las vegas but no main stream media is covering it,omaha,1
325,2019-03-16T08:37:39.000Z,Who needs makeup remover when you can just watch queer eye & cry it all off,omaha,1
326,2019-03-17T16:50:44.000Z,"Due to rising waters and the risk, 
@BellevuePolice
 will not be rescuing any additional animals until the water recedes. Sorry. It’s just to dangerous for us right now! #Flood2019 #bpd 
@CityofBellevue",omaha,1
345,2019-03-17T03:05:24.000Z,I’ve had a rather emotionally charged day today (that started at 2:30 AM in Tuscon) and I’d like to say a couple of things for my own therapy and to exude some positivity. It goes as follows:,omaha,1
346,2019-03-17T02:22:40.000Z,"Those who question whether Zion Williamson’s game translates to the NBA remind me of the guys who questioned whether LBJ could shoot it well enough, KD was strong enough, or Steph was physical enough. 
Call me crazy, but something tells me he’ll be ok at the next level.",omaha,1
347,2019-03-16T13:00:13.000Z,When you peep shit but you ain’t gonna say nothing bc it’s not worth wasting your time,omaha,1
364,2019-03-17T17:19:21.000Z,"Unified Command: DO NOT drive through barricades on flooded roads.  
@DCSheriffNE
: a pickup driver went through a barricade at Skyline Drive and W Dodge at about 10:45pm Saturday, drove into high flood waters & stalled. @OPDABLE1 video of rescue below #NebraskaFlood #flood2019",omaha,1
365,2019-03-16T22:24:00.000Z,"Take off friends and put on scrubs !!!
@netflix",omaha,1
366,2019-03-17T00:18:57.000Z,Just took the back way on Skyline Drive and can’t believe that it looks worse than 24 hours ago. Looks like a full-on lake at this point west of 204th & Dodge. ,omaha,1
367,2019-03-16T07:01:00.000Z,Bro this is the fourth phone charger I’ve had not work on me in the past two days. fuck this retrograde,omaha,1
384,2019-03-17T16:33:47.000Z,I rank St. Patrick’s Day right there with Halloween as the dumbest days of the year,omaha,1
385,2019-03-16T22:50:10.000Z,"We had a great time at 
@omahazinefest
! Thank you to the wonderful organizers, volunteers, tablers, and attendees! ",omaha,1
386,2019-03-17T02:50:25.000Z,"I had no plans but my roommate just bought a Nintendo switch and I'd leaving in the middle of her first fight, might fuck around and unlock everyone tonight ",omaha,1
